warning_id,top_section_id,top_section_title,topic_section_id,topic_section,type,warning_text
ecls_bio_becls_a2_a108588464.SL28950776.20742,ecls_bio_becls_a2_a107467384.SL63315259.20513,Operating materials,ecls_bio_becls_a2_a106738026.SL50708.20721,Engine oil,Notice,"Engine oil that is not changed in timely fashion can cause increased engine wear and thus engine damage. There is a risk of damage to property, among other potential damage. Do not exceed the service data indicated in the vehicle. Engine oil that is not changed in timely fashion can cause increased engine wear and thus engine damage. There is a risk of damage to property. It is recommended that you do not exceed the service intervals indicated in the vehicle."
ecls_bio_becls_a2_a108712962.SL28915105.20797,ecls_bio_becls_a2_a107467384.SL63315259.20513,Operating materials,ecls_bio_becls_a2_a106796208.SL50696.20783,Adding engine oil,Warning,"Operating materials, for instance oils, greases, coolants, fuels, can contain harmful ingredients. There is a risk of injury or danger to life. Follow the instructions on the containers. Avoid the contact of articles of clothing, skin or eyes with operating materials. Do not refill operating materials into different bottles. Store operating materials out of reach of children."
ecls_bio_becls_a2_a108717593.SL48388946.20802,ecls_bio_becls_a2_a107467384.SL63315259.20513,Operating materials,ecls_bio_becls_a2_a106796208.SL50696.20783,Adding engine oil,Notice,"An engine oil level that is too low causes engine damage. There is a risk of damage to property, among other potential damage. Immediately add engine oil."
ecls_bio_becls_a2_a108719321.SL28915104.20807,ecls_bio_becls_a2_a107467384.SL63315259.20513,Operating materials,ecls_bio_becls_a2_a106796208.SL50696.20783,Adding engine oil,Notice,"Too much engine oil can damage the engine or the catalytic converter. There is a risk of damage to property, among other potential damage. Do not add too much engine oil. When too much engine oil is added, have the engine oil level corrected by an authorized service center or another qualified service center or repair shop."
ecls_bio_becls_a2_a108713065.SL50693.20832,ecls_bio_becls_a2_a107467384.SL63315259.20513,Operating materials,ecls_bio_becls_a2_a108291665.SL50691.20821,Engine oil types to add,Notice,"Oil additives can damage the engine. There is a risk of damage to property, among other potential damage. Do not use oil additives."
ecls_bio_becls_a2_a108717652.SL28939383.20837,ecls_bio_becls_a2_a107467384.SL63315259.20513,Operating materials,ecls_bio_becls_a2_a108291665.SL50691.20821,Engine oil types to add,Notice,"Incorrect engine oil can cause malfunctions in the engine or damage it. There is a risk of damage to property, among other potential damage. When selecting an engine oil, make sure that the engine oil has the correct oil specification."
ecls_bio_becls_a2_a108713167.SL106576557.20865,ecls_bio_becls_a2_a107467384.SL63315259.20513,Operating materials,ecls_bio_becls_a2_a107854794.SL50681.20850,Coolant,Warning,"With the drivetrain hot and the cooling system open, coolant can escape and lead to scalding. There is a risk of injury. Only open the cooling system with the drivetrain cooled down."
ecls_bio_becls_a2_a108713415.SL50683.20870,ecls_bio_becls_a2_a107467384.SL63315259.20513,Operating materials,ecls_bio_becls_a2_a107854794.SL50681.20850,Coolant,Warning,"With the engine hot and the cooling system open, coolant can escape and lead to scalding. There is a risk of injury. Only open the cooling system with the engine cooled down."
ecls_bio_becls_a2_a108717730.SL106576558.20875,ecls_bio_becls_a2_a107467384.SL63315259.20513,Operating materials,ecls_bio_becls_a2_a107854794.SL50681.20850,Coolant,Warning,"Additives are harmful and incorrect additives can damage the drivetrain. There is a risk of injury and risk of damage to property. Do not allow additives to come into contact with skin, eyes or articles of clothing. Use suitable additives only."
ecls_bio_becls_a2_a108717734.SL50684.20880,ecls_bio_becls_a2_a107467384.SL63315259.20513,Operating materials,ecls_bio_becls_a2_a107854794.SL50681.20850,Coolant,Warning,"Additives are harmful and incorrect additives can damage the engine. There is a risk of injury and risk of damage to property. Do not allow additives to come into contact with skin, eyes or articles of clothing. Use suitable additives only."
ecls_bio_becls_a2_a108713744.SL52936.20928,ecls_bio_becls_a2_a107467384.SL63315259.20513,Operating materials,ecls_bio_becls_a2_a109366161.SL52934.20915,Washer fluid,Warning,Some types of antifreeze can contain harmful substances and are flammable. There is a risk of fire and an injury hazard. Follow the instructions on the containers. Keep antifreeze away from ignition sources. Do not refill operating materials into different bottles. Store operating materials out of reach of children. United States: the washer fluid mixture ratio is regulated by the U.S. EPA and many individual states; do not exceed the allowable washer fluid dilution ratio limits that apply. Follow the usage instructions on the washer fluid container. Use of BMW’s Windshield Washer Concentrate or the equivalent is recommended.
ecls_bio_becls_a2_a108717122.SL32830370.20933,ecls_bio_becls_a2_a107467384.SL63315259.20513,Operating materials,ecls_bio_becls_a2_a109366161.SL52934.20915,Washer fluid,Warning,"Washer fluid can ignite and catch fire on contact with hot engine parts. There is a risk of injury or risk of damage to property. Only add washer fluid when the engine is cooled down. Next, fully close the lid of the washer fluid reservoir."
ecls_bio_becls_a2_a108718576.SL25221083.20938,ecls_bio_becls_a2_a107467384.SL63315259.20513,Operating materials,ecls_bio_becls_a2_a109366161.SL52934.20915,Washer fluid,Notice,"Silicon-containing additives in the washer fluid for the water-repelling effect on the windows can lead to damage to the washing system. There is a risk of damage to property, among other potential damage. Do not add silicon-containing additives to the washer fluid."
ecls_bio_becls_a2_a108717980.SL32831256.20943,ecls_bio_becls_a2_a107467384.SL63315259.20513,Operating materials,ecls_bio_becls_a2_a109366161.SL52934.20915,Washer fluid,Notice,"Mixing different windshield washer fluid concentrates or antifreeze can damage the washer system. There is a risk of damage to property, among other potential damage. Do not mix different windshield washer fluid concentrates or antifreeze. Follow the information and mixture ratios provided on the containers."
ecls_bio_becls_a2_a109363085.SL109363086.7468,ecls_bio_becls_a2_a109046283.SL63315230.7442,Displays,ecls_bio_becls_a2_a109363109.SL52886.7450,Instrument cluster,Warning,"If the displays on the instrument cluster fail, do not use the vehicle. There may be a risk of accident or risk of damage to property. Immediately park the vehicle in a safe manner. If drive readiness is switched off and on again, the malfunction may be rectified and it may be possible to continue driving. If the malfunction cannot be remedied, have the system checked by an authorized service center or by another qualified service center or a repair shop."
ecls_bio_becls_a2_a108637902.SL13485646.8333,ecls_bio_becls_a2_a109046283.SL63315230.7442,Displays,ecls_bio_becls_a2_a109721616.SL109721617.8320,Charge state indicator and electric range,Warning,"Even when it is indicated that the high-voltage battery is discharged, the high-voltage system is always still under high voltage. There is a risk of fire or a risk of injury. Do not touch or change live parts, e.g., orange high-voltage cables, even when the batteries are discharged."
ecls_bio_becls_a2_a108490929.SL52896.8377,ecls_bio_becls_a2_a109046283.SL63315230.7442,Displays,ecls_bio_becls_a2_a109911738.SL52894.8362,Outside temperature,Warning,Even at temperatures above
ecls_bio_becls_a2_a108481302.SL6204996.8572,ecls_bio_becls_a2_a109046283.SL63315230.7442,Displays,ecls_bio_becls_a2_a109746818.SL88303607.8559,Assisted View,Warning,"The system cannot serve as a substitute for the driver’s personal judgment in assessing the traffic situation. Based on the limits of the system, it cannot independently react to all traffic situations. There is a risk of accident. Adjust driving style to traffic conditions. Watch the surrounding traffic situation closely, be ready to take over steering and braking at any time, and actively intervene where appropriate."
ecls_bio_becls_a2_a108647000.SL32826122.8657,ecls_bio_becls_a2_a109046283.SL63315230.7442,Displays,ecls_bio_becls_a2_a109940423.SL52906.8637,Fuel gauge and total range,Notice,With a range below
ecls_bio_becls_a2_a108637902.SL13485646.8683,ecls_bio_becls_a2_a109046283.SL63315230.7442,Displays,ecls_bio_becls_a2_a109721875.SL99194623.8674,State of charge indicator,Warning,"Even when it is indicated that the high-voltage battery is discharged, the high-voltage system is always still under high voltage. There is a risk of fire or a risk of injury. Do not touch or change live parts, e.g., orange high-voltage cables, even when the batteries are discharged."
ecls_bio_becls_a2_a108647000.SL32826122.8705,ecls_bio_becls_a2_a109046283.SL63315230.7442,Displays,ecls_bio_becls_a2_a109721620.SL52858.8691,Range,Notice,With a range below
ecls_bio_becls_a2_a108718140.SL99278738.20398,ecls_bio_becls_a2_a109689100.SL63315258.20380,Hood / Engine compartment / Under the hood,ecls_bio_becls_a2_a109689100.SL63315258.20380,Hood / Engine compartment / Under the hood,Warning,Improperly executed work under the hood can damage components and lead to a safety hazard. There may be a risk of accident or risk of damage to property. Have work under the hood be executed by an authorized service center or another qualified service center or repair shop. Improperly executed work under the hood can damage components and lead to a safety risk. There is a risk of accidents or risk of damage to property. The manufacturer of your vehicle recommends that work under the hood be performed only by an authorized BMW i service center or another qualified service center or repair shop.
ecls_bio_becls_a2_a108649818.SL50713.20434,ecls_bio_becls_a2_a109689100.SL63315258.20380,Hood / Engine compartment / Under the hood,ecls_bio_becls_a2_a109689132.SL50711.20427,Hood,Warning,Improperly executed work in the engine compartment can damage components and lead to a safety hazard. There may be a risk of accident or risk of damage to property. Have work in the engine compartment performed by an authorized service center or another qualified service center or repair shop. Improperly executed work in the engine compartment can damage vehicle components and impair vehicle functions. There is a risk of an accident and damage to property. Have work in the engine compartment performed by an authorized service center or another qualified service center or repair shop.
